UserId,Reputation,ViewCount,UpVotes,Answers_to_Questions,Total_Answer_Score,Comments_to_Questions,Total_c2q_Score,Comments_to_Answers,Total_c2a_Score
"5115","113","50","6","","","","","1","0"
"4581","113","26","0","","","","","1","0"
"53031","113","40","5","","","","","1","0"
"38523","113","74","126","3","9","5","2","1","0"
"41541","113","42","1","","","","","2","0"
"61338","113","10","1","","","4","3","1","0"
"39803","113","7","0","","","3","0","",""
"37415","113","7","1","","","1","0","4","0"
"13554","113","22","0","","","","","1","0"
"36562","113","24","2","","","","","1","0"
"86596","113","51","3","","","","","1","0"
"9729","113","21","0","","","1","0","",""
"10857","113","139","14","1","11","3","0","3","0"
"7773","113","22","0","","","","","1","0"
"9379","112","200","8","","","2","3","5","0"
"39684","112","32","3","1","1","1","0","2","1"
"57449","112","14","0","","","4","0","",""
"45038","112","8","0","","","3","0","",""
"20021","112","197","14","2","0","1","0","",""
"47285","112","43","8","","","1","0","",""
"49684","112","36","11","1","0","3","0","",""
"11847","112","662","126","3","3","25","0","42","2"
"18598","112","42","6","","","5","2","6","0"
"21710","112","77","0","","","4","0","1","0"
"64650","112","17","10","1","4","1","1","1","0"
"22491","112","43","1","1","-1","1","0","",""
"49394","112","61","0","","","2","0","6","0"
"41314","112","273","5","","","1","1","5","3"
"32459","112","26","92","1","9","","","",""
"2684","112","47","0","","","","","1","0"
"5536","112","160","0","","","2","0","2","0"
"33718","111","79","3","","","1","0","",""
"50868","111","4","48","1","1","","","",""
"35499","111","20","0","","","","","1","2"
"58871","111","7","0","1","11","","","1","2"
"29808","111","23","2","1","1","","","",""
"29524","111","22","0","","","3","0","1","0"
"24727","111","288","0","2","8","","","",""
"50447","111","16","4","1","1","","","1","1"
"2326","111","47","0","2","11","","","",""
"880","111","65","0","3","11","","","",""
"84033","111","22","0","","","1","0","",""
"25331","111","29","2","2","11","","","",""
"38882","111","17","0","","","","","1","0"
"37281","111","32","2","1","7","","","",""
"38249","111","31","350","1","1","","","",""
"37971","111","7","0","","","2","0","",""
"39937","111","11","43","","","1","0","2","0"
"42185","111","63","1","","","2","0","",""
"14417","111","61","3","2","11","","","",""
"40330","111","26","0","1","11","","","",""
"57477","111","26","0","","","1","0","",""
"36251","111","6","7","1","1","","","",""
"36259","111","3","1","1","1","","","",""
"7816","111","11","0","1","0","","","1","0"
"49595","111","25","0","1","2","","","",""
"76288","111","25","1","","","","","2","0"
"74456","111","4","1","1","1","","","",""
"22504","111","26","0","1","1","","","2","1"
"19407","111","113","0","","","2","0","2","0"
"69292","111","142","1","","","2","2","3","0"
"69586","111","18","0","1","5","1","0","",""
"69343","111","4","0","","","3","0","",""
"44959","111","3","0","1","1","","","",""
"21713","111","5","0","1","1","","","",""
"70404","111","8","1","1","1","","","",""
"40923","111","13","5","","","","","1","0"
"69902","111","2","0","1","1","","","",""
"19725","111","21","2","","","1","0","2","0"
"19909","111","12","2","1","1","","","",""
"41997","111","62","0","2","8","","","1","1"
"43936","111","4","0","1","0","","","",""
"42390","111","10","2","1","1","","","",""
"16034","111","28","0","1","1","","","1","0"
"16416","111","15","0","","","3","0","",""
"49485","111","9","1","","","","","2","0"
"6498","111","73","0","","","1","0","",""
"6691","111","16","0","1","1","","","2","0"
"4200","111","211","21","6","33","","","",""
"82726","111","8","0","","","1","0","",""
"26138","111","1","0","","","1","0","",""
"50511","111","34","6","","","1","0","",""
"22677","111","418","0","","","1","0","1","0"
"23539","111","37","0","1","1","","","",""
"2972","111","307","2","","","4","0","7","0"
"39580","111","132","0","","","1","2","",""
"64042","111","4","0","","","2","0","",""
"11413","111","37","0","1","11","","","",""
"36857","111","17","0","","","1","0","",""
"38302","111","37","3","","","1","0","",""
"5614","111","25","0","","","1","1","",""
"7194","111","19","0","1","11","","","",""
"7420","111","18","0","","","1","0","1","0"
"58291","111","4","3","","","","","1","0"
"62178","111","1","1","1","1","","","",""
"44868","111","26","0","3","11","1","1","5","4"
"44833","111","15","77","1","1","","","2","1"
"46344","111","3","0","1","1","","","",""
"18337","111","6","0","","","1","0","",""
"69118","111","10","2","","","3","0","",""
"69843","111","32","1","","","","","1","0"
"69725","111","16","2","","","1","1","",""
"16140","111","42","0","1","1","","","",""
"76468","111","4","1","","","","","1","0"
"46712","111","51","3","","","2","1","",""
"48954","111","4","2","1","1","1","0","1","1"
"74690","111","20","2","","","2","0","",""
"45712","111","22","2","","","1","0","",""
"45502","111","43","2","","","1","0","",""
"3552","111","50","0","1","0","","","5","0"
"1406","111","166","141","7","32","5","3","7","0"
"94","111","103","0","1","11","","","",""
"51361","111","18","28","","","3","4","",""
"25622","111","22","0","1","1","","","2","0"
"50534","111","33","0","","","5","0","1","0"
"34721","111","9","0","1","1","","","",""
"58244","111","11","0","","","1","0","",""
"60476","111","60","0","3","11","","","",""
"88568","111","7","0","1","1","","","",""
"41257","111","3","1","","","2","0","",""
"12646","111","24","0","1","11","","","",""
"42101","111","7","0","","","2","0","",""
"13733","111","143","25","4","11","2","0","7","4"
"14591","111","23","1","","","","","3","0"
"15679","111","20","0","","","1","0","1","0"
"13053","111","36","0","1","0","","","1","2"
"40489","111","13","3","","","3","0","",""
"36676","111","20","1","","","2","0","",""
"36677","111","26","1","1","5","","","",""
"85160","111","8","0","1","1","","","",""
"7899","111","42","0","1","1","1","0","",""
"67183","111","20","0","","","1","0","",""
"70175","111","59","0","1","0","1","0","",""
"22286","111","10","0","1","2","","","",""
"70875","111","51","9","","","2","0","1","0"
"42998","111","2","5","1","1","","","1","0"
"42513","111","6","0","1","1","","","",""
"68937","111","5","17","1","1","","","",""
"18180","111","565","3","1","4","1","3","",""
"80871","111","5","0","1","1","","","",""
"39131","111","6","0","","","2","0","",""
"38764","111","40","14","1","1","","","",""
"32343","111","41","34","","","1","0","",""
"10218","111","63","0","1","1","","","",""
"4059","111","17","0","1","4","","","2","0"
"4412","111","25","0","","","","","1","0"
"7712","111","24","0","1","1","","","",""
"7736","111","17","2","","","2","0","1","0"
"8462","111","30","0","1","1","","","",""
"56595","111","11","0","","","","","2","0"
"29762","111","28","0","","","2","0","",""
"7228","111","36","0","2","2","2","0","2","0"
"51733","111","26","2","","","1","0","1","0"
"55991","111","11","30","1","2","","","",""
"55844","111","24","0","","","1","0","1","0"
"31750","111","21","0","1","1","","","",""
"31016","111","83","10","1","0","3","0","4","1"
"26706","111","46","0","1","11","","","",""
"26353","111","84","0","","","","","4","0"
"27215","111","10","2","","","1","1","",""
"24732","111","6","2","","","2","0","",""
"23194","111","232","0","1","0","5","0","9","0"
"516","111","29","0","","","2","0","",""
"3071","111","64","4","2","3","5","0","3","0"
"78522","111","18","0","","","1","0","",""
"76108","111","23","0","","","","","1","0"
"47412","111","71","0","2","11","","","",""
"20905","111","21","0","1","1","","","1","0"
"73483","111","6","0","","","2","0","",""
"70531","111","6","0","1","11","","","",""
"19283","111","49","0","","","","","1","0"
"22140","111","40","0","","","3","0","",""
"69387","111","11","0","1","11","","","",""
"17763","111","137","0","1","11","","","",""
"18349","111","53","0","","","1","0","1","10"
"57178","111","2","0","1","1","","","",""
"37284","111","10","2","1","1","","","",""
"37200","111","17","0","","","2","0","",""
"36379","111","13","53","","","1","0","",""
"39179","111","95","41","","","1","0","2","1"
"12282","111","280","0","2","26","","","",""
"35587","111","55","6","3","8","10","3","1","0"
"8431","111","111","1","1","1","","","3","0"
"9498","111","55","0","6","32","1","0","",""
"66313","111","64","9","1","1","","","",""
"13216","111","53","10","","","2","0","",""
"376","111","25","0","1","11","","","",""
"23179","111","24","1","","","3","0","5","0"
"26396","111","23","0","","","1","0","",""
"26823","111","13","0","","","1","0","",""
"4894","111","112","0","3","42","","","",""
"5052","111","8","0","","","1","0","",""
"7553","111","75","0","1","11","","","",""
"9981","111","101","13","1","11","","","",""
"11482","111","173","0","1","11","","","1","3"
"11183","111","37","1","1","0","2","0","1","0"
"30753","111","45","0","","","3","0","",""
"58455","111","38","0","2","5","","","1","1"
"58957","111","43","12","","","2","0","",""
"7036","111","9","0","1","1","","","",""
"8718","111","30","3","1","1","","","",""
"3596","111","83","0","","","3","12","2","0"
"6764","111","18","0","","","1","1","",""
"56173","111","31","1","","","1","1","1","0"
"54684","111","14","0","","","5","0","",""
"35065","111","37","0","","","1","0","2","0"
"30621","111","26","4","1","1","","","",""
"2943","111","70","0","1","51","","","",""
"2735","111","39","6","2","1","","","3","0"
"488","111","105","0","2","11","","","",""
"25682","111","39","0","1","11","","","1","0"
"25539","111","12","0","","","1","0","",""
"68448","111","119","3","1","11","","","2","0"
"70252","111","14","0","2","3","1","0","",""
"69477","111","7","0","","","2","0","",""
"70928","111","4","0","","","","","1","0"
"41900","111","84","12","3","7","3","0","7","0"
"20702","111","37","1","1","1","","","",""
"76004","111","30","4","1","1","","","",""
"75693","111","52","9","2","8","","","",""
"78751","111","8","0","","","2","0","",""
"76259","111","37","4","1","1","1","0","",""
"47356","111","2","2","1","0","","","1","1"
"30026","110","78","12","","","2","0","1","0"
"4197","110","93","0","","","1","0","",""
"11674","110","180","20","2","4","2","0","1","0"
"32620","110","5","2","","","","","1","1"
"30983","110","74","3","","","1","0","4","0"
"39213","110","8","8","","","","","1","0"
"21706","110","102","2","","","7","0","10","0"
"25696","110","91","3","","","4","1","7","0"
"24193","110","54","1","1","0","","","",""
"49044","110","34","14","","","1","0","",""
"8145","110","53","14","","","1","0","4","0"
"27272","110","87","0","","","2","0","7","0"
"47772","110","29","2","1","1","1","0","1","0"
"21787","110","40","0","1","5","1","0","",""
"22470","110","190","5","1","0","2","0","3","0"
"22530","110","75","4","","","3","0","6","1"
"47300","110","95","19","","","1","0","",""
"82510","110","38","5","1","0","2","1","1","0"
"6496","109","196","0","","","6","0","",""
"39677","109","78","9","","","7","0","13","0"
"61778","109","6","0","","","","","1","0"
"61588","109","6","1","","","2","0","1","0"
"47071","109","108","239","8","61","8","6","5","2"
"19530","109","16","0","","","1","0","1","0"
"22030","109","27","41","1","0","","","2","0"
"75127","109","54","2","","","1","0","",""
"45581","109","53","127","1","7","","","1","0"
"21622","109","6","0","1","10","","","",""
"55875","109","3","0","","","1","0","",""
"32687","109","25","0","","","2","0","",""
"15938","109","91","78","1","6","","","1","3"
"41942","109","10","0","","","","","1","0"
"43138","109","71","9","1","5","","","3","0"
"44339","109","103","21","","","1","0","",""
"5316","109","115","43","7","14","2","2","8","5"
"68918","109","7","3","","","2","2","",""
"66009","109","135","10","","","16","0","9","0"
"42613","109","21","26","","","","","1","0"
"20104","109","51","2","","","1","0","",""
"2130","109","69","0","1","10","","","",""
"34984","109","345","7","1","1","7","1","10","0"
"4017","109","23","1","2","0","","","",""
"11714","109","39","0","","","3","0","1","0"
"37040","109","65","26","","","6","1","5","0"
"11012","109","13","0","","","1","0","",""
"12517","109","160","0","","","4","0","2","0"
"84413","109","25","0","","","3","0","",""
"21740","109","25","0","","","1","0","",""
"49167","109","9","10","","","1","0","",""
"7632","109","30","0","1","2","","","1","0"
"47823","109","31","10","1","2","2","0","4","1"
"45927","109","7","0","","","1","1","",""
"44726","109","16","1","","","1","0","",""
"18335","109","52","11","","","","","1","0"
"64546","108","27","6","1","2","1","0","",""
"21426","108","28","0","","","2","0","1","0"
"48303","108","18","2","","","3","0","1","0"
"7783","108","51","4","","","","","2","0"
"10833","108","167","100","3","12","1","0","2","0"
"10312","108","70","2","","","1","0","",""
"12235","108","62","25","2","5","","","",""
"14558","108","21","0","","","","","4","0"
"15713","108","140","5","2","3","1","0","1","0"
"43172","108","77","1","1","5","9","0","6","0"
"85244","108","50","4","","","","","2","0"
"27093","108","76","20","","","1","0","2","0"
"2285","108","84","5","","","","","6","0"
"80376","108","7","1","","","1","0","",""
"5823","108","29","0","1","0","1","0","",""
"6908","108","146","4","2","2","2","0","",""
"35160","108","67","0","","","3","0","",""
"51579","108","61","3","","","2","1","1","0"
"64548","108","21","0","","","1","0","1","0"
"15874","108","32","2","","","1","0","",""
"14963","108","33","0","","","3","0","",""
"15525","108","109","0","1","0","1","0","",""
"37081","108","153","1","","","2","0","1","0"
"36154","108","29","17","1","4","4","3","5","4"
"64231","108","51","3","2","8","","","1","0"
"38981","108","11","1","","","","","2","1"
"58786","108","9","0","","","1","0","4","0"
"61474","108","204","8","","","3","1","1","0"
"33314","108","46","0","","","1","0","",""
"41452","108","77","0","","","3","1","5","0"
"12591","108","20","6","1","1","","","1","0"
"8921","108","7","0","","","","","1","0"
"9899","108","55","0","1","1","","","",""
"9776","108","183","20","","","5","1","1","1"
"11319","108","29","1","","","1","0","1","1"
"5546","108","28","2","","","1","0","2","0"
"31535","108","63","0","","","1","0","",""
"50721","108","19","1","2","4","1","0","2","0"
"1596","108","19","0","","","1","0","",""
"83962","108","18","0","","","1","0","",""
"26604","108","17","0","","","","","2","0"
"50128","108","145","5","2","5","3","0","1","0"
"72311","108","27","1","","","1","0","4","0"
"71116","108","14","1","1","1","1","2","",""
"74761","108","8","3","","","","","4","0"
"74661","108","3","0","","","1","0","1","0"
"14973","108","196","0","3","12","","","3","2"
"18064","108","12","0","1","0","","","",""
"18358","108","57","0","","","1","0","",""
"13112","108","12","2","","","","","1","0"
"4507","108","59","8","2","8","1","1","2","0"
"31696","108","81","5","","","3","0","4","0"
